Nombre del Sujeto Obligado:,Alcaldía Tlalpan
Formato:,Obra pública o servicios
Periodo:,
ID,FECHA CREACION, FECHA MODIFICACION,"EJERCICIO","FECHA DE INICIO DEL PERIODO QUE SE INFORMA (DÍA/MES/AÑO)","FECHA DE TÉRMINO DEL PERIODO QUE SE INFORMA (DÍA/MES/AÑO)","DENOMINACIÓN DE LA OBRA O SERVICIOS RELACIONADOS","NÚMERO DE CONTRATO","FECHA DEL CONTRATO","MONTO TOTAL DE LA OBRA O SERVICIOS RELACIONADOS","TIPO DE VIALIDAD","NOMBRE DE VIALIDAD","NÚMERO EXTERIOR","NÚMERO INTERIOR  EN SU CASO","TIPO DE ASENTAMIENTO HUMANO","NOMBRE DEL ASENTAMIENTO HUMANO","CLAVE DE LA LOCALIDAD","NOMBRE DE LA LOCALIDAD","CLAVE DE LA DEMARCACIÓN TERRITORIAL O MUINICIPIO","NOMBRE DE LA DEMARCACIÓN TERRITORIAL O MUNICIPIO","CLAVE DE LA ENTIDAD FEDERATIVA","NOMBRE DE LA ENTIDAD FEDERATIVA","CÓDIGO POSTAL","FECHA DE INICIO","FECHA DE TÉRMINO","SUJETO OBLIGADO ORDENADOR DE LA OBRA","SUJETO OBLIGADO RESPONSABLE DE LA OBRA","NOMBRE DEL PROVEEDOR  CONTRATISTA O PERSONA FÍSICA","HIPERVÍNCULO MECANISMOS DE VIGILANCIA DE LA OBRA","HIPERVÍNCULO ESTUDIOS IMPACTO AMBIENTAL Y SÍSMICOS","ÁREA(S) RESPONSABLE(S) DE LA INFORMACIÓN","FECHA DE VALIDACIÓN","FECHA DE ACTUALIZACIÓN","NOTA"
40541284,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-LP-004-L-OB-033-19","12/09/2019","4224808.59","Avenida","PERIFERICO SUR","7666","S/N","Colonia","GRANJAS COAPA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14338","12/09/2019","10/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","ANTARES, CONSTRUCCIÓN Y ACABADOS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541290,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-LP-006-L-OB-035-19","13/09/2019","5558137.66","Calle","AKIL","S/N","S/N","Colonia","POPULAR SANTA TERESA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14160","13/09/2019","11/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","INNOVACIÓN ARQUITECTÓNICA GÉNESIS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541397,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA LA CONSTRUCCI´ON Y AMPLIACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE A DIVERSAS COLONIAS DE LA ALCALDÍA TLALPAN: 1.-VILLA TLALAPAN, 2.- BARRIO LA CANELA, 5.- SAN ANDRÉS TOTOLTEPEC Y SUPERVISIÓN PARA LA  Y AMPLIACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE, EN DIVERSAS COLONIAS DE LA ALCALDÍA TLALPAN. 3.- PUEBLO PARRES.","ATL-ADS-013--L-SOH-017-19","04/08/2019","116525.2","Calle","Rancho la Virgen entre Camino Viejo a San Pedro Mártir y Viaducto Tlalpan","S/N","S/N","Colonia","Barrio La Canela","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14750","13/09/2019","21/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","V.A.C. PROYECTOS Y CONSTRUCCIONES, S.A. DE C.V","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541352,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-ADS-012-L-SOB-016-19","09/09/2019","278415.3","Calle","YOBAIN","26","S/N","Colonia","POPULAR SANTA TERESA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14160","09/09/2019","22/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","J + A  ARQUITECTURA E INGENIERÍA CIVIL, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541349,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-ADS-010-L-SOB-014-19","06/09/2019","218788.03","Avenida","PERIFERICO SUR","7666","S/N","Colonia","GRANJAS COAPA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14338","06/09/2019","19/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","DOLORES SAGRERO MUNGUÍA","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541350,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-ADS-010-L-SOB-014-19","06/09/2019","218788.03","Calle","MARIA HERNANDEZ ZARCO","14","S/N","Colonia","BELISARIO DOMINGUEZ","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14310","06/09/2019","19/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","DOLORES SAGRERO MUNGUÍA","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541247,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","TRABAJOS DE DESASOLVE A LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.-CHIMALCOYOTL, 2.-MIGUEL HIDALGO 2A. SECCION, DENTREO DEL PERIMETRO DE LA ALCALDÍA.","ATL-LP-017-L-OH-046-19","18/09/2019","1659442.99","Calle","PINO SUAREZ (ENTRE CARLOS L. Y CONSTITUCIÓN)","S/N","S/N","Colonia","MIGUEL HIDALGO 2A SECCIÓN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14250","19/09/2019","12/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLÍS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541400,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA LA CONSTRUCCI´ON Y AMPLIACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE A DIVERSAS COLONIAS DE LA ALCALDÍA TLALPAN: 1.-VILLA TLALAPAN, 2.- BARRIO LA CANELA, 5.- SAN ANDRÉS TOTOLTEPEC Y SUPERVISIÓN PARA LA  Y AMPLIACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE, EN DIVERSAS COLONIAS DE LA ALCALDÍA TLALPAN. 3.- PUEBLO PARRES.","ATL-ADS-013--L-SOH-017-19","04/08/2019","116525.2","Calle","MIGUEL HIDALGO ENTRE MIGUEL HIDALGO Y ARBOLITO","S/N","S/N","Pueblo","PARRES","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14900","13/09/2019","21/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","V.A.C. PROYECTOS Y CONSTRUCCIONES, S.A. DE C.V","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541401,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA LA REHABILITACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE EN DIVERSAS COLONIAS DE LA LACALDÍA TLALPAN: 2.- EL ZACATÓN","ATL-ADS-017-L-SOH-021-19","04/09/2019","198959.99","Calle","ZACATÓN","S/N","S/N","Colonia","PARAJE","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14734","12/09/2019","31/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","CEPA CONSULTORES EN HIDRAULICA, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541404,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA LA REHABILITACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE EN DIVERSAS COLONIAS DE LA LACALDÍA TLALPAN: 3.- CENTRO TLALPAN, 4.- SIERRA DEL AJUSCO , MANANTIAL MONTE  ALEGRE","ATL-ADS-019-L-SOH-023-19","04/09/2019","157804.8","Calle","IGNACIO ALLENDE Y CRUZ VERDE","S/N","S/N","Colonia","CENTRO  DE TLALPAN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14000","13/09/2019","21/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","AQUA URBANA S.A.P.I DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541300,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-LP-009-L-OB-038-19","17/09/2019","4078792.45","Calle","EMILIANO ZAPATA","S/N","S/N","Pueblo","SAN MIGUEL XICALCO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14490","17/09/2019","30/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","C.O. CONSTRUCCIONES, SUPERVISIÓN Y SERVICIOS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541301,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-LP-009-L-OB-038-19","17/09/2019","4078792.45","Calle","1° DE MAYO","S/N","S/N","Pueblo","SAN MIGUEL XICALCO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14490","17/09/2019","30/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","C.O. CONSTRUCCIONES, SUPERVISIÓN Y SERVICIOS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541405,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA LA REHABILITACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE EN DIVERSAS COLONIAS DE LA LACALDÍA TLALPAN: 3.- CENTRO TLALPAN, 4.- SIERRA DEL AJUSCO , MANANTIAL MONTE  ALEGRE","ATL-ADS-019-L-SOH-023-19","04/09/2019","157804.8","Calle","IGNACIO ALLENDE Y MARIANO ABASOLO","S/N","S/N","Colonia","CENTRO  DE TLALPAN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14000","13/09/2019","21/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","AQUA URBANA S.A.P.I DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541410,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA LA REHABILITACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE EN DIVERSAS COLONIAS DE LA LACALDÍA TLALPAN: 3.- CENTRO TLALPAN, 4.- SIERRA DEL AJUSCO , MANANTIAL MONTE  ALEGRE","ATL-ADS-019-L-SOH-023-19","04/09/2019","157804.8","Calle","SAN MARCODS Y BENITO JUAREZ","S/N","S/N","Colonia","CENTRO  DE TLALPAN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14000","13/09/2019","21/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","AQUA URBANA S.A.P.I DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541307,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-LP-009-L-OB-038-19","17/09/2019","4078792.45","Avenida","DE LA CRUZ","S/N","S/N","Pueblo","SAN MIGUEL TOPILEJO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14500","17/09/2019","30/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","C.O. CONSTRUCCIONES, SUPERVISIÓN Y SERVICIOS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541411,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA LA REHABILITACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE EN DIVERSAS COLONIAS DE LA LACALDÍA TLALPAN: 3.- CENTRO TLALPAN, 4.- SIERRA DEL AJUSCO , MANANTIAL MONTE  ALEGRE","ATL-ADS-019-L-SOH-023-19","04/09/2019","157804.8","Calle","PLAZA DE LA COMSTITUCIÓN Y MONEDA","S/N","S/N","Colonia","CENTRO  DE TLALPAN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14000","13/09/2019","21/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","AQUA URBANA S.A.P.I DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541311,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-LP-011-L-OB-040-19","17/09/2019","4190126.6","Calle","8 DE MAYO","55","S/N","Pueblo","SAN ANDRES TOTOLTEPEC","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14650","17/09/2019","15/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","PROYECTOS Y DISEÑOS DOVAL, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541258,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","""MANTENIMIENTO Y REHABILITACIÓN A MERCADOS (PARI PASSU) EN DIVERSAS COLONIAS: 1.- MERCADO ISIDRO FABELA, 1RA. NORTE, COLONIA ISIDRO FABELA, 4.- MERCADO TORRES DE PADIERNA, TIXKOKOB, COLONIA TORRES DE PADIERNA, 8.- MERCADO DR. Y GENERAL GONZÁLEZ VARELA, UBICADO CALLE DEL ROSAL ENTRE 5 DE MAYO Y AZUCENA, PUEBLO DE SAN PEDRO MÁRTIR.""","ATL-IR-003-L-OB-005-19","05/08/2019","1574618.04","Calle","TIXKOKOB","S/N","S/N","Colonia","TORRES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14209","06/08/2019","04/10/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE MANTENIMIENTO A EDIFICIOS PUBLICOS","CONSTRUCCIONES TETZONTLI, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541316,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MEJORAMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DEL NIVEL BÁSICO Y LA CONSTRUCCIÓN DE TECHUMBRES: CONSTRUCCIÓN DE TECHUMBRES EN DIVERSAS UBICACIONES","ATL-LP-067-L-OB-148-19","01/11/2019","4982511.2","Carretera","CARRETERA FEDERAL Y AV JUÁREZ","S/N","S/N","Pueblo","PARRES EL GUARDA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14900","01/11/2012","31/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","REMASA RESISTENCIA DE MATERIALES, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541370,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-ADS-015-L-SOB-019-19","12/09/2019","215425.35","Calle","ZONA HABITACIONAL DEL HEROICO COLEGIO MILITAR","S/N","S/N","Pueblo","SAN ANDRÉS TOTOLTEPEC","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14650","12/09/2019","10/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","SUYCON SUPERVISIÓN Y CONSTRUCCIÓN, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541318,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","MEJORAMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DEL NIVEL BÁSICO Y LA CONSTRUCCIÓN DE TECHUMBRES: CONSTRUCCIÓN DE TECHUMBRES EN DIVERSAS UBICACIONES","ATL-LP-067-L-OB-148-19","01/11/2019","4982511.2","Calle","MORELOS Y LEONA VICARIO","S/N","S/N","Pueblo","SANTO TOMAS AJUSCO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14650","01/11/2012","31/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","REMASA RESISTENCIA DE MATERIALES, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40541371,"18/03/21","18/03/21","2019","01/07/2019","30/09/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA","ATL-ADS-015-L-SOB-019-19","12/09/2019","215425.35","Avenida","MÉXICO AJUSCO","S/N","S/N","Pueblo","SAN ANDRÉS TOTOLTEPEC","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14650","12/09/2019","10/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","SUYCON SUPERVISIÓN Y CONSTRUCCIÓN, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","Dirección General de Obras y Desarrollo Urbano","30/09/2019","30/09/2019",""
40540363,"18/03/21","18/03/21","2020","01/10/2020","31/12/2020","CONSERVAR Y REHABILITAR","ATL-ADO-005-L-OB-058-20","30/09/2020","282653085","Calle","MONEDA","0","0","Colonia","TLALPAN CENTRO","12","ALCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14000","01/10/2020","29/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE EDIFICIOS PUBLICOS","SACKBE, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://repositorio.tlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2020","31/12/2020",""
40540603,"18/03/21","18/03/21","2020","01/10/2020","31/12/2020","“CONSTRUCCIÓN Y AMPLIACIÓN DE LA INFRAESTRUCTURA DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 2.- PUEBLO SAN PEDRO MÁRTIR, 9.- PEDREGAL DE SAN NICOLÁS 1RA. SECCIÓN, 10.- PUEBLO DE PARRES EL GUARDA"".","ATL-ADO-013-L-OH-078-20","13/10/2020","562576584","Calle","169 ENTRE DILIGENCIA Y LIMITE DE CALLE","0","0","Pueblo","SAN PEDRO MARTIR","12","ALCALDÍA TLALPAN","12","ALCALDÍA TLALPAN","9","CIUDAD DE MÉXICO","14650","14/10/2020","27/12/2020","ALCALDÍA TLALPAN","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","TIRTZA CONSTRUCCIONES, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://repositorio.tlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTO-AMB_SIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2020","31/12/2020","EL MONTO QUE SE REPORTA ES EL TOTAL CONTRATADO"
